6092,9232.3,1873.13,1263.38,10777.42,1054.66,10012.64,1366.76,5695.35,1481.37,9073.95,1316.64,7282.05,0,11400.13,1153.12,3087.75,10193.69,17591.48,2293.01,3449.3,11084.66,1812,1776.35,2596.91,7743.54,12188.31,1977.71,11665.22,2074.98,1450.24,1865.66,8070.03,2477.15,2390.78,500.92,3546.18,2952.2,10715.11,2372.9,8107,19586.18,9521.56,1600.56,2254.8,2762.7,2666.38,5694.33,1702.46,8975.77,1273.84,1281.23,6688.11,8700.88,5455.2,8751.16,2895.38,8483.91,9957.12,6568.76
15564.31,4484.66,9932.87,10868.94,5326.39,10748.26,4676.68,10033.4,14835.63,10510.19,16623.59,10571.47,4154.03,11400.13,0,10399.17,8313.42,1433.94,6217.67,9417.31,8431.78,315.54,9723.8,9865.71,9653.85,16540.27,886.14,9520.76,2396.78,9978.48,11217.8,9664.33,8642.95,8944.43,10066.16,11896.52,7978.05,9277.48,16402.79,9063.14,19364.4,8614.42,18825.88,9863.88,9147.76,9009.9,9165.17,6327.34,9750.3,2734.16,10254.73,10462.16,17724.34,17658.27,7249.24,19747.4,9278.95,18503.56,15755.33,7612.58
6603.18,8084.26,755.3,748.71,9680.59,436.08,8878.17,692.66,6089.29,628.03,9640.47,487.46,6249.01,1153.12,10399.17,0,2185.64,9134.03,16612.46,1139.99,2296.4,10085.6,684.89,623.42,1546.51,8896.27,11222.69,879.36,10523.38,1033.51,1203.96,742.96,8354.96,1476.12,1459.38,1626.97,2847.54,1859.36,11866.25,1662.65,9070.68,19006.65,10585.31,549.97,1337.57,1609.65,1517,4544.34,667.29,8123.77,1149.14,309.87,7564.88,9421.34,5157.79,9727.09,1794.21,9319.9,11102.35,6537.24
8732.65,6841.79,2038.69,2838.03,8777.5,2600.66,7759.1,1721.42,8168.28,2536.01,11765.04,2514.58,4222.86,3087.75,8313.42,2185.64,0,7142.52,14512.6,1643.66,1796.55,7997.89,1603.29,1830.22,2395.23,10374.6,9102.79,1390.23,8821.54,2298.5,3285.21,1548.99,7323.67,746.41,2702.59,3583.12,890.15,2313.79,13383.32,817.24,11192.37,16882.32,12570.07,1637.4,854.05,1600.69,1735.26,3213.87,1520.35,5942.75,1998.93,2351.18,9732.32,11601.4,3487.84,11838.54,2242.07,11500.88,12342.1,5139.47
14173.7,3303.89,8612.23,9545.47,4613,9454.81,3724.62,8838.56,13439.07,9185.17,15761.05,9260.54,2919.71,10193.69,1433.94,9134.03,7142.52,0,7484.51,8100.03,7067.93,1187.12,8450.44,8570.57,8276.24,16629.35,2316.47,8256.27,2210.02,8628.83,9868.66,8391.74,8970.98,7716.71,8683.7,10694.58,6937.42,7892.63,17659.3,7930.39,17931.82,9872.66,19711.86,8615.62,7945.51,7673.71,7822.8,4914,8506.06,2381.5,9131.02,9166.02,16291.28,16651.5,6732.05,18527.28,7899.07,17346.46,16710.97,7487.68
15961.95,9018.31,16082.09,17001.95,7958.28,16938.09,8418.79,16232.27,16123,16644.24,13185.67,16734.73,10363.85,17591.48,6217.67,16612.46,14512.6,7484.51,0,15575.86,14491.46,6532.16,15931.75,16054.59,15625.38,14070.8,5410.66,15733.1,6300.28,16052.43,17255.5,15872.67,10827.98,15161.69,15992.95,18069.91,14058.72,15227.52,11326.56,15219.61,14362.09,2397.49,12861.16,16081.15,15357.47,15134.58,15273.62,12234.77,15967.86,8620.45,16362.34,16649.03,15779.06,13692.48,12437.38,13712.48,15253.75,13975.59,11788.68,11694.55
7183.62,6947.9,515.77,1451.64,8590.7,1368.18,7753.97,1319.48,6581.99,1093.6,10191.03,1160.64,5269.83,2293.01,9417.31,1139.99,1643.66,8100.03,15575.86,0,1156.43,9108.28,556.82,516.66,809.02,10036.25,10268.04,546.81,9397.38,668.91,1826.82,530.02,8707.61,949.9,1062.05,2760.44,2505.68,911.29,13002.47,1600.17,10020.88,17914.16,11625.44,834.4,1080.42,469.7,393.75,3411.54,805.94,7326.79,1912.47,1080.57,8451.97,10128.57,5072.96,10683.03,831.04,10142.28,12236.49,6650.99
7834.55,5795.05,1614.18,2510.88,7486.3,2494.32,6614.06,2383.17,7169.65,2155.23,10736.3,2261.25,4341.88,3449.3,8431.78,2296.4,1796.55,7067.93,14491.46,1156.43,0,8130.45,1675.7,1673,1232.38,11192.67,9302.71,1574.19,8257.32,1566.36,2802.32,1632.62,9113.28,1504.08,1649.8,3913.34,2643.99,892.68,14153.3,2233.58,10979.1,16774.49,12666.63,1937.98,1785.9,686.97,794.07,2270.79,1875.36,6576.94,2946.28,2214.13,9365.75,10835.78,5198.63,11640.42,871.79,10967.48,13387.23,6894.01
15357.34,4355.05,9623.97,10559.89,5329.1,10436.4,4614.07,9717.92,14623.82,10201.5,16641.12,10261.22,3842.43,11084.66,315.54,10085.6,7997.89,1187.12,6532.16,9108.28,8130.45,0,9410.92,9554.34,9354.85,16420.49,1174.2,9207.44,2470.86,9673.56,10912.11,9351.42,8523.58,8629.72,9768.17,11580.99,7665.07,8980.64,16562.12,8747.9,19097.63,8928.61,19026.41,9549.68,8832.44,8703.48,8859.57,6043.75,9435.97,2456.49,9939.89,10150.62,17451.47,17641.12,6980.9,19710.32,8980.77,18440.15,15822.13,7402.89
7129.67,7468.01,523.94,1238.2,9141.06,1035.14,8289.03,767.41,6573.1,934.78,10163.51,914.46,5571.1,1812,9723.8,684.89,1603.29,8450.44,15931.75,556.82,1675.7,9410.92,0,252.45,1242.31,9534.89,10553.88,215.66,9853.35,868.53,1682,59.62,8314.98,859.67,1351.7,2299.27,2369.55,1437.81,12522,1283.6,9738.66,18322.31,11269.33,277.88,820.73,998.23,948.98,3887.15,270.68,7497.09,1362.57,762.44,8213.61,10009.64,4841.56,10396.99,1360.36,9950.39,11712.82,6342.81
6904.57,7462.24,279.86,1036.99,9082.24,884.61,8262.06,926.56,6339,709.46,9935.08,718.43,5711.91,1776.35,9865.71,623.42,1830.22,8570.57,16054.59,516.66,1673,9554.34,252.45,0,1053.71,9519.68,10705.36,445.15,9908.75,631.84,1465.22,293.09,8549.08,1083.81,1117.16,2245.29,2614.89,1300.1,12487.06,1535.8,9585.83,18419.03,11151.94,448.93,1069.87,986.37,896.58,3925.25,492.02,7688.1,1514.7,596.74,8042.32,9801.98,5094.01,10246.23,1227.46,9764.2,11723.31,6591.53
6644.25,6713.79,810.37,1437.57,8180.65,1545.8,7445.18,1980.12,6000.78,1128.93,9597.72,1283.72,5574.22,2596.91,9653.85,1546.51,2395.23,8276.24,15625.38,809.02,1232.38,9354.85,1242.31,1053.71,0,10235.23,10528.27,1318.56,9333.17,523.79,1631.15,1244.27,9513.37,1746.58,417.57,2990.97,3277.23,397.89,13104.44,2408.38,9751.91,17738.59,11463.65,1495.67,1889.22,838.41,677.48,3405.05,1512.85,7784.42,2567.49,1325.93,8134.42,9634.75,5862.81,10412.41,377.94,9740.13,12494.46,7456.9
6794.44,16948.04,9601.96,8797.83,17693.2,8732.79,17565.08,8913.18,7366.27,9121.23,6841.77,8984.68,14251.55,7743.54,16540.27,8896.27,10374.6,16629.35,14070.8,10036.25,11192.67,16420.49,9534.89,9519.68,10235.23,0,16326.22,9672.75,18832.29,9744.2,8659.94,9583.93,7900.19,10024.41,9917.61,7287.52,10275.35,10623.64,3017.95,9561.28,3756.41,12070.38,3171.64,9292.3,9738.73,10505.83,10408.43,13413.98,9375.36,14264.9,8447.18,8998.84,4505.73,5779.93,9945.43,3779.02,10580.03,4908.82,2283.67,9153.11
16371.12,5220.88,10783.79,11718.78,5791.63,11584.25,5291.68,10823.78,15654.81,11361.64,16863.46,11416.28,4998.23,12188.31,886.14,11222.69,9102.79,2316.47,5410.66,10268.04,9302.71,1174.2,10553.88,10705.36,10528.27,16326.22,0,10347.5,2792.09,10841.68,12078.58,10494.27,8573.01,9756.63,10941.94,12679,8708.08,10154.71,15614.28,9828.91,19772.34,7798.83,17961.38,10681.5,9946.87,9869.43,10026.88,7212.79,10566.49,3320.08,11006.77,11300.36,18606.99,17921.96,7720.75,19116.09,10154.52,18767.43,15125.91,7851.04
7342.43,7347.38,689.53,1453.67,9058.92,1247.24,8182.96,811.41,6782.09,1145.9,10375.25,1129.98,5369.79,1977.71,9520.76,879.36,1390.23,8256.27,15733.1,546.81,1574.19,9207.44,215.66,445.15,1318.56,9672.75,10347.5,0,9691.14,1011.98,1896,159.07,8202.18,645.16,1483.5,2471.43,2170.8,1457.98,12670.03,1123.94,9945.4,18128.41,11462.46,381.62,632.96,923.22,910.81,3742.34,302.11,7282.26,1390.91,977.39,8425.43,10225.22,4668.57,10602.96,1377.82,10164.74,11831,6194.63
13794.33,2850.32,9871.49,10745.17,2999.54,10751.64,2615.75,10397.98,13143.47,10399.29,14231.54,10515.8,4756.73,11665.22,2396.78,10523.38,8821.54,2210.02,6300.28,9397.38,8257.32,2470.86,9853.35,9908.75,9333.17,18832.29,2792.09,9691.14,0,9785.6,10958.23,9799.57,10985.64,9261.54,9693.2,12150.06,8808.47,8935.67,17626.81,9638.2,17255.37,8518.8,18063.47,10071.6,9531.15,8932.4,9051.35,5987.6,9976.67,4567.66,10803.99,10470.38,16164.07,15279.11,8924.42,17359.48,8966.79,16144.64,17756.3,9679.22
6519.39,7208.36,352.99,959.59,8702.54,1027.61,7955.02,1534.09,5913.64,622.97,9522.82,767.16,5852.46,2074.98,9978.48,1033.51,2298.5,8628.83,16052.43,668.91,1566.36,9673.56,868.53,631.84,523.79,9744.2,10841.68,1011.98,9785.6,0,1240.5,891.59,9180.49,1576.43,485.31,2478.47,3141.28,884.64,12644.59,2135.54,9443.79,18247.02,11103.5,1076.81,1639.39,977.05,815.51,3818.45,1123.37,7968.92,2103.73,802.22,7851.59,9474.68,5675.31,10106.38,836.28,9513.7,11993.66,7204.92
5448.8,8290.86,1318.17,460.41,9599.01,778.2,8968.36,1887.73,4905.86,756.73,8484.52,775.63,7084.43,1450.24,11217.8,1203.96,3285.21,9868.66,17255.5,1826.82,2802.32,10912.11,1682,1465.22,1631.15,8659.94,12078.58,1896,10958.23,1240.5,0,1736.95,9408.46,2541.15,1267.02,1639.82,4019.91,2028.75,11481.75,2855.22,8208.01,19023.78,9864.61,1689.88,2475.31,2209.15,2052.64,5031.95,1799.21,9142.17,2234.85,953.2,6627,8337.25,6359.83,8870.66,2005.13,8318.67,10937.32,7702.21
7183.66,7422.39,553.97,1294.94,9104.25,1094.61,8246.66,789.46,6624.73,987.49,10216.82,971.34,5511.71,1865.66,9664.33,742.96,1548.99,8391.74,15872.67,530.02,1632.62,9351.42,59.62,293.09,1244.27,9583.93,10494.27,159.07,9799.57,891.59,1736.95,0,8298.5,804.2,1371.81,2354.29,2322.52,1424.06,12573.23,1249.99,9798.27,18263.92,11327.91,308.87,776.85,959.44,918.51,3836.23,278.71,7438.51,1382.91,821.14,8273.02,10066.6,4804.79,10456.59,1345.68,10009.22,11757.85,6314.77
13040.41,11674.59,8828.85,9033.48,13517,8692.81,12457.03,7697.38,13075.43,8981.91,14615.26,8838.75,8000.75,8070.03,8642.95,8354.96,7323.67,8970.98,10827.98,8707.61,9113.28,8523.58,8314.98,8549.08,9513.37,7900.19,8573.01,8202.18,10985.64,9180.49,9408.46,8298.5,0,7810.21,9665.52,8160.85,6472.01,9561.05,9226.93,7108.56,11571.87,11530.09,10918.97,8110.27,7629.23,8857.46,8954.26,9549.57,8057.19,6658.52,7214.4,8664.66,11672.4,13569.65,4038,11677.05,9482.13,12722.99,7934.75,2319.28
7987,7068.48,1298.07,2097.38,8892.29,1875.02,7946.07,1139.56,7422.27,1790.15,11018.72,1773.6,4808.35,2477.15,8944.43,1476.12,746.41,7716.71,15161.69,949.9,1504.08,8629.72,859.67,1083.81,1746.58,10024.41,9756.63,645.16,9261.54,1576.43,2541.15,804.2,7810.21,0,2008.04,2978.07,1564.97,1750.84,13040.96,741.43,10537.51,17555.44,11998.69,927.81,299.26,1054.69,1144.11,3415.93,811.44,6651.69,1582.1,1615.44,9040.98,10867.56,4123.08,11191.14,1672.03,10792.87,12107.24,5712.31
6239.55,7031.01,838.03,1157.1,8417.14,1342.89,7730.77,2010.68,5604.29,916.16,9207.35,1087.77,5991.68,2390.78,10066.16,1459.38,2702.59,8683.7,15992.95,1062.05,1649.8,9768.17,1351.7,1117.16,417.57,9917.61,10941.94,1483.5,9693.2,485.31,1267.02,1371.81,9665.52,2008.04,0,2739.75,3567.67,791.24,12747.34,2606.41,9337.49,17991.74,11058.24,1561.21,2101.03,1216.7,1048.37,3798.38,1608.58,8196.65,2569.44,1184.92,7718,9225.14,6127.14,9997.56,787.42,9323.29,12189.46,7677.38
5740.45,9675.63,2314.49,1583.09,11156.39,1452.86,10433.49,1864.04,5392.04,1862.04,8683.53,1711.4,7782.46,500.92,11896.52,1626.97,3583.12,10694.58,18069.91,2760.44,3913.34,11580.99,2299.27,2245.29,2990.97,7287.52,12679,2471.43,12150.06,2478.47,1639.82,2354.29,8160.85,2978.07,2739.75,0,4011.56,3362.98,10242.03,2853.77,7616.37,19335.4,9020.65,2096.81,2754.19,3229.24,3123.62,6170.34,2200.56,9449.49,1711.93,1711.77,6217.9,8265.88,5799.2,8258.04,3311.85,8019.19,9520.14,6807.12
9450.72,7146.98,2852.53,3561.06,9174.41,3281.9,8092.95,2250.53,8925.74,3296.28,12487.84,3245.26,4069.44,3546.18,7978.05,2847.54,890.15,6937.42,14058.72,2505.68,2643.99,7665.07,2369.55,2614.89,3277.23,10275.35,8708.08,2170.8,8808.47,3141.28,4019.91,2322.52,6472.01,1564.97,3567.67,4011.56,0,3203.88,13218.19,1200.51,11586.3,16325.42,12775.54,2330.3,1551.37,2490.74,2623.47,3660.81,2220.88,5439.95,2307.2,3067.1,10229.45,12224.75,2597.71,12207.82,3132.21,12029.2,12062.76,4258.82
6943.18,6326.88,1104.22,1826.93,7830.05,1911.14,7070.56,2203.16,6282.46,1505.52,9860.54,1651.58,5220.84,2952.2,9277.48,1859.36,2313.79,7892.63,15227.52,911.29,892.68,8980.64,1437.81,1300.1,397.89,10623.64,10154.71,1457.98,8935.67,884.64,2028.75,1424.06,9561.05,1750.84,791.24,3362.98,3203.88,0,13501.46,2465.05,10123.49,17362.61,11849.47,1710.82,1947.45,715.44,606.88,3010.81,1702.67,7469.55,2798.36,1671.63,8499.06,9943.47,5801.6,10782.62,80.98,10079.9,12877.32,7439.78
8080.89,19079.88,12542.61,11685.42,17247.38,11663.39,18375.18,11923.97,8798.45,12027.16,6621.32,11904.94,16936.54,10715.11,16402.79,11866.25,13383.32,17659.3,11326.56,13002.47,14153.3,16562.12,12522,12487.06,13104.44,3017.95,15614.28,12670.03,17626.81,12644.59,11481.75,12573.23,9226.93,13040.96,12747.34,10242.03,13218.19,13501.46,0,12573.26,4269.44,9138.4,2468.64,12288.49,12756.3,13471.03,13360.42,16408.99,12375.95,15796.09,11464.98,11940.3,5788.32,5756.75,12377.05,3792.06,13468.46,5043.45,1342.72,11137.69
8259.79,7623.44,1803.95,2394.85,9517.99,2098.73,8528.29,1050.41,7751.89,2162.91,11294.58,2089.23,5013.93,2372.9,9063.14,1662.65,817.24,7930.39,15219.61,1600.17,2233.58,8747.9,1283.6,1535.8,2408.38,9561.28,9828.91,1123.94,9638.2,2135.54,2855.22,1249.99,7108.56,741.43,2606.41,2853.77,1200.51,2465.05,12573.26,0,10466.42,17523.31,11781.63,1176.78,520.69,1787.39,1860.7,3975.36,1079.42,6603.52,1200.81,1904.94,9059.89,11026.25,3560.07,11102.94,2384.76,10851.58,11556.45,5071.02
3815.18,14937.48,9505.21,8570.66,14262.86,8707.68,14817.3,9471.44,4539.95,8927.36,3088.96,8874.13,15290.56,8107,19364.4,9070.68,11192.37,17931.82,14362.09,10020.88,10979.1,19097.63,9738.66,9585.83,9751.91,3756.41,19772.34,9945.4,17255.37,9443.79,8208.01,9798.27,11571.87,10537.51,9337.49,7616.37,11586.3,10123.49,4269.44,10466.42,0,11974.69,1875.29,9612.34,10348.02,10417.04,10258.92,13053.9,9727.44,16966.86,9288.21,8991.18,1646.81,2025.94,12544.65,662.65,10124.84,1157.98,4826.4,12370.05
14219.82,11041.03,18386.66,19147.14,9575.73,19263.88,10293.84,18572.15,14657.01,18867.02,11207.38,19011.83,12761.04,19586.18,8614.42,19006.65,16882.32,9872.66,2397.49,17914.16,16774.49,8928.61,18322.31,18419.03,17738.59,12070.38,7798.83,18128.41,8518.8,18247.02,19023.78,18263.92,11530.09,17555.44,17991.74,19335.4,16325.42,17362.61,9138.4,17523.31,11974.69,0,10475.75,18478.29,17735.26,17451.06,17568.3,14506.35,18364.35,10944.81,18491.59,18988.62,13452.83,11517.5,14264.91,11321,17411.42,11676.95,9826.75,13082.87
5672.59,16666.29,11114.22,10182.22,15505.62,10268.11,16329.76,10875.48,6403.35,10542.52,4264.22,10464.8,16792.93,9521.56,18825.88,10585.31,12570.07,19711.86,12861.16,11625.44,12666.63,19026.41,11269.33,11151.94,11463.65,3171.64,17961.38,11462.46,18063.47,11103.5,9864.61,11327.91,10918.97,11998.69,11058.24,9020.65,12775.54,11849.47,2468.64,11781.63,1875.29,10475.75,0,11101.82,11768.54,12054.88,11907.21,14839.04,11210.98,17436.53,10581.03,10557.05,3497.93,3325.27,13025.65,1330.43,11841.25,2577.43,3299.8,12324.57
7127.47,7722.64,723.95,1230.76,9412.94,965.74,8551.7,492.34,6595.5,986.52,10165.32,916.79,5718.95,1600.56,9863.88,549.97,1637.4,8615.62,16081.15,834.4,1937.98,9549.68,277.88,448.93,1495.67,9292.3,10681.5,381.62,10071.6,1076.81,1689.88,308.87,8110.27,927.81,1561.21,2096.81,2330.3,1710.82,12288.49,1176.78,9612.34,18478.29,11101.82,0,795.25,1267.97,1225.65,4123.43,117.35,7573.82,1087.58,736.82,8113.68,9965.94,4727.25,10267.25,1634.18,9869.87,11456.62,6183.78
7920.1,7364.45,1322.49,2019.34,9191.48,1760.71,8244.25,893.06,7379.46,1745.08,10957.55,1699.69,5029.55,2254.8,9147.76,1337.57,854.05,7945.51,15357.47,1080.42,1785.9,8832.44,820.73,1069.87,1889.22,9738.73,9946.87,632.96,9531.15,1639.39,2475.31,776.85,7629.23,299.26,2101.03,2754.19,1551.37,1947.45,12756.3,520.69,10348.02,17735.26,11768.54,795.25,0,1282.43,1345.49,3710.5,680.49,6796.62,1292.04,1526.2,8878.72,10758.82,4036.83,10997.27,1866.91,10647.12,11811.41,5579.46
7450.31,6480.6,948.85,1873.07,8145,1823.71,7292.73,1732.92,6820.47,1512.95,10424.03,1601.9,4876.77,2762.7,9009.9,1609.65,1600.69,7673.71,15134.58,469.7,686.97,8703.48,998.23,986.37,838.41,10505.83,9869.43,923.22,8932.4,977.05,2209.15,959.44,8857.46,1054.69,1216.7,3229.24,2490.74,715.44,13471.03,1787.39,10417.04,17451.06,12054.88,1267.97,1282.43,0,169.53,2945.18,1217.08,7005.94,2313.67,1539.18,8828.44,10426.04,5088.19,11079.69,641.89,10486.5,12702.71,6724.66
7280.81,6567.35,820.26,1729.55,8197.21,1700.3,7365.84,1706.05,6651.54,1370.7,10255.65,1469.43,5036.98,2666.38,9165.17,1517,1735.26,7822.8,15273.62,393.75,794.07,8859.57,948.98,896.58,677.48,10408.43,10026.88,910.81,9051.35,815.51,2052.64,918.51,8954.26,1144.11,1048.37,3123.62,2623.47,606.88,13360.42,1860.7,10258.92,17568.3,11907.21,1225.65,1345.49,169.53,0,3064.41,1189.61,7174.54,2295.9,1420.35,8666.56,10256.73,5218.53,10921.54,527.93,10319.94,12619.23,6841.97
9552.79,3655.66,3884.67,4773.94,5565.44,4764.57,4552.94,4504.57,8830.26,4421.78,12124.42,4531.74,2555.77,5694.33,6327.34,4544.34,3213.87,4914,12234.77,3411.54,2270.79,6043.75,3887.15,3925.25,3405.05,13413.98,7212.79,3742.34,5987.6,3818.45,5031.95,3836.23,9549.57,3415.93,3798.38,6170.34,3660.81,3010.81,16408.99,3975.36,13053.9,14506.35,14839.04,4123.43,3710.5,2945.18,3064.41,0,4038.82,4986.04,4997.09,4482.79,11408.99,12503.57,5555.08,13700.24,3028.28,12830.49,15520.82,7236.55
